totalCost,totalTime
0.14010251196649326,39.995515203
0.014562991724941455,78.248910758
0.034925928229623315,59.957036067999994
0.03270003677619825,75.64581517900001
0.06345037450088392,51.06394562799999
0.11284857065902806,43.900655650999994
